area,item,year,avg_rain_mm,pesticides_tonnes,avg_temp,area_code,hg/ha_yield,item_code
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,maize,1994,1083.0,61357.0,25.717272727272725,100,14480.0,56
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,potatoes,1994,1083.0,61357.0,25.717272727272725,100,166101.0,116
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,"rice, paddy",1994,1083.0,61357.0,25.717272727272725,100,28645.0,27
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,sorghum,1994,1083.0,61357.0,25.717272727272725,100,7786.0,83
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,soybeans,1994,1083.0,61357.0,25.717272727272725,100,9106.0,236
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,sweet potatoes,1994,1083.0,61357.0,25.717272727272725,100,84823.0,122
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,wheat,1994,1083.0,61357.0,25.717272727272725,100,23796.0,15
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,cassava,1995,1083.0,61257.0,25.900454545454544,100,252775.0,125
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,maize,1995,1083.0,61257.0,25.900454545454544,100,15946.0,56
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,potatoes,1995,1083.0,61257.0,25.900454545454544,100,162720.0,116
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,"rice, paddy",1995,1083.0,61257.0,25.900454545454544,100,26972.0,27
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,sorghum,1995,1083.0,61257.0,25.900454545454544,100,8235.0,83
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,soybeans,1995,1083.0,61257.0,25.900454545454544,100,10121.0,236
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,sweet potatoes,1995,1083.0,61257.0,25.900454545454544,100,80643.0,122
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,wheat,1995,1083.0,61257.0,25.900454545454544,100,25590.0,15
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,cassava,1996,1083.0,56114.0,25.839545454545455,100,238528.0,125
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,maize,1996,1083.0,56114.0,25.839545454545455,100,17094.0,56
india,potatoes,1996,1083.0,56114.0,25.839545454545455,100,169913.0,116
india,potatoes,1996,1083.0,56114.0,25.839545454545455,100,169913.0,116
india,potatoes,1996,1083.0,56114.0,25.839545454545455,100,169913.0,116
